1.000000000000000000e+00;1.584086000000000058e+05
1.100000000000000089e+00;1.695376000000000058e+05
1.199999999999999956e+00;1.786658999999999942e+05
1.300000000000000044e+00;1.862680000000000000e+05
1.399999999999999911e+00;1.926807999999999884e+05
1.500000000000000000e+00;1.981501000000000058e+05
1.600000000000000089e+00;2.028592000000000116e+05
1.699999999999999956e+00;2.069475000000000000e+05
1.800000000000000044e+00;2.105227000000000116e+05
1.899999999999999911e+00;2.136696000000000058e+05
2.000000000000000000e+00;2.164552999999999884e+05
2.100000000000000089e+00;2.189340000000000000e+05
2.200000000000000178e+00;2.211500000000000000e+05
2.299999999999999822e+00;2.231392999999999884e+05
2.399999999999999911e+00;2.249321000000000058e+05
2.500000000000000000e+00;2.265532999999999884e+05
2.600000000000000089e+00;2.280240000000000000e+05
2.700000000000000178e+00;2.293622000000000116e+05
2.799999999999999822e+00;2.305830000000000000e+05
2.899999999999999911e+00;2.316993999999999942e+05
3.000000000000000000e+00;2.327228999999999942e+05
3.100000000000000089e+00;2.336628999999999942e+05
3.200000000000000178e+00;2.345281000000000058e+05
3.299999999999999822e+00;2.353258999999999942e+05
3.399999999999999911e+00;2.360627000000000116e+05
3.500000000000000000e+00;2.367442000000000116e+05
3.600000000000000089e+00;2.373756000000000058e+05
3.700000000000000178e+00;2.379612000000000116e+05
3.799999999999999822e+00;2.385051000000000058e+05
3.899999999999999911e+00;2.390107999999999884e+05
4.000000000000000000e+00;2.394816000000000058e+05
4.099999999999999645e+00;2.399202000000000116e+05
4.200000000000000178e+00;2.403292999999999884e+05
4.299999999999999822e+00;2.407111000000000058e+05
4.400000000000000355e+00;2.410677999999999884e+05
4.500000000000000000e+00;2.414012000000000116e+05
4.599999999999999645e+00;2.417130000000000000e+05
4.700000000000000178e+00;2.420048999999999942e+05
4.799999999999999822e+00;2.422782000000000116e+05
4.900000000000000355e+00;2.425342999999999884e+05
5.000000000000000000e+00;2.427742999999999884e+05
5.099999999999999645e+00;2.429993999999999942e+05
5.200000000000000178e+00;2.432105000000000000e+05
5.299999999999999822e+00;2.434085000000000000e+05
5.400000000000000355e+00;2.435942999999999884e+05
5.500000000000000000e+00;2.437687000000000116e+05
5.599999999999999645e+00;2.439323999999999942e+05
5.700000000000000178e+00;2.440860000000000000e+05
5.799999999999999822e+00;2.442302000000000116e+05
5.900000000000000355e+00;2.443656000000000058e+05
6.000000000000000000e+00;2.444926000000000058e+05
6.099999999999999645e+00;2.446117999999999884e+05
6.200000000000000178e+00;2.447236000000000058e+05
6.299999999999999822e+00;2.448285000000000000e+05
6.400000000000000355e+00;2.449267000000000116e+05
6.500000000000000000e+00;2.450187999999999884e+05
6.599999999999999645e+00;2.451051000000000058e+05
6.700000000000000178e+00;2.451857999999999884e+05
6.799999999999999822e+00;2.452612000000000116e+05
6.900000000000000355e+00;2.453317999999999884e+05
7.000000000000000000e+00;2.453976000000000058e+05
7.099999999999999645e+00;2.454590000000000000e+05
7.200000000000000178e+00;2.455162000000000116e+05
7.299999999999999822e+00;2.455695000000000000e+05
7.400000000000000355e+00;2.456188999999999942e+05
7.500000000000000000e+00;2.456647000000000116e+05
7.599999999999999645e+00;2.457072000000000116e+05
7.700000000000000178e+00;2.457463999999999942e+05
7.799999999999999822e+00;2.457825000000000000e+05
7.900000000000000355e+00;2.458157000000000116e+05
8.000000000000000000e+00;2.458461000000000058e+05
8.099999999999999645e+00;2.458738999999999942e+05
8.199999999999999289e+00;2.458991000000000058e+05
8.300000000000000711e+00;2.459220000000000000e+05
8.400000000000000355e+00;2.459426000000000058e+05
8.500000000000000000e+00;2.459608999999999942e+05
8.599999999999999645e+00;2.459772999999999884e+05
8.699999999999999289e+00;2.459916000000000058e+05
8.800000000000000711e+00;2.460040000000000000e+05
8.900000000000000355e+00;2.460147000000000116e+05
9.099999999999999645e+00;2.460308999999999942e+05
9.300000000000000711e+00;2.460408999999999942e+05
1.009999999999999964e+01;2.460283999999999942e+05
1.030000000000000071e+01;2.460142999999999884e+05
1.050000000000000000e+01;2.459967000000000116e+05
1.059999999999999964e+01;2.459866000000000058e+05
1.069999999999999929e+01;2.459757000000000116e+05
1.080000000000000071e+01;2.459640000000000000e+05
1.090000000000000036e+01;2.459516000000000058e+05
1.100000000000000000e+01;2.459386000000000058e+05
1.109999999999999964e+01;2.459247999999999884e+05
1.119999999999999929e+01;2.459103999999999942e+05
1.130000000000000071e+01;2.458953999999999942e+05
1.140000000000000036e+01;2.458797999999999884e+05
1.150000000000000000e+01;2.458637000000000116e+05
1.159999999999999964e+01;2.458470000000000000e+05
1.169999999999999929e+01;2.458298999999999942e+05
1.180000000000000071e+01;2.458122000000000116e+05
1.190000000000000036e+01;2.457940000000000000e+05
1.200000000000000000e+01;2.457755000000000000e+05
1.209999999999999964e+01;2.457563999999999942e+05
1.219999999999999929e+01;2.457370000000000000e+05
1.230000000000000071e+01;2.457172000000000116e+05
1.240000000000000036e+01;2.456970000000000000e+05
1.250000000000000000e+01;2.456765000000000000e+05
1.259999999999999964e+01;2.456556000000000058e+05
1.269999999999999929e+01;2.456343999999999942e+05
1.280000000000000071e+01;2.456127999999999884e+05
1.290000000000000036e+01;2.455910000000000000e+05
1.300000000000000000e+01;2.455688999999999942e+05
1.309999999999999964e+01;2.455465000000000000e+05
1.319999999999999929e+01;2.455238999999999942e+05
1.330000000000000071e+01;2.455010000000000000e+05
1.340000000000000036e+01;2.454778999999999942e+05
1.350000000000000000e+01;2.454545000000000000e+05
1.359999999999999964e+01;2.454310000000000000e+05
1.369999999999999929e+01;2.454072000000000116e+05
1.380000000000000071e+01;2.453832000000000116e+05
1.390000000000000036e+01;2.453591000000000058e+05
1.400000000000000000e+01;2.453347999999999884e+05
1.409999999999999964e+01;2.453102999999999884e+05
1.419999999999999929e+01;2.452857000000000116e+05
1.430000000000000071e+01;2.452608999999999942e+05
1.440000000000000036e+01;2.452358999999999942e+05
1.450000000000000000e+01;2.452108999999999942e+05
1.459999999999999964e+01;2.451857000000000116e+05
1.469999999999999929e+01;2.451603999999999942e+05
1.480000000000000071e+01;2.451350000000000000e+05
1.490000000000000036e+01;2.451093999999999942e+05
1.500000000000000000e+01;2.450837999999999884e+05
1.509999999999999964e+01;2.450581000000000058e+05
